"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000286909.2",14.0478092538117,15.8639284818195,12.4741916674385,23.7286958119336,17.1354500670225,6.88725753950235,23.8114231024938,4.52676979359394,7.94648328261429,13.1115471228229,14.8604889972074,11.7713963456613
"ENSG00000145016.18",141.481507484818,186.401159661379,195.13199822636,137.626435709215,206.577370252438,186.939847500778,220.970006391142,233.581321349447,234.98886278588,166.07959688909,194.247820463497,265.309163790674
"ENSG00000122068.14",1586.39903073402,1480.63332496982,1381.07122032355,1111.45211183097,1327.04541074607,1215.10900875506,1476.30823235461,1444.03956415647,2309.02099954821,1313.77702170685,1254.64985676422,1297.57007410251
"ENSG00000186001.15",838.8548954419,659.67502603566,841.116923861569,585.62421263852,803.46221425372,508.673163988959,500.039885152369,451.771625400675,318.994543202088,710.645854057,578.497607391287,552.350136219492
"ENSG00000114473.15",179.61127545945,260.43282590987,224.535450013893,298.032419397885,239.896300938315,178.084802092846,272.402680292529,198.272516959414,212.284624835553,222.896301087989,228.214652457113,230.900466780279
"ENSG00000182899.18",2631.9574051963,2971.84260226085,2582.15767515977,3000.25629846088,2634.09946308062,2632.90016795833,1740.13880033024,1785.35800659345,1756.17280545776,1694.01188826872,1952.03137613317,2158.69299138896
"ENSG00000185621.12",160.546391472134,158.639284818195,116.722793459603,117.69433122719,212.289186941445,122.002847842613,124.771857057067,166.585128404257,128.278944419345,199.295516266908,188.940502964494,122.24142358956
"ENSG00000272602.6",125.426868337605,124.267439774253,141.67117679448,134.778992211783,126.611936606333,111.180014566252,220.017549467042,192.840393207102,172.552208422482,180.939350294956,152.850743971276,111.375519270488
"ENSG00000289361.1",9.03073452030753,13.2199404015162,2.67304107159397,11.3897739897281,4.75984724083958,3.93557573685849,8.57211231689776,4.52676979359394,4.54084759006531,3.4964125660861,4.24585399920211,11.7713963456613
"ENSG00000250312.8",161.549806418835,129.555415934859,94.4474511963202,132.880696546828,98.0528531612953,79.6954086713843,118.104658588369,154.815526940913,157.794453754769,178.317040870391,178.325867966489,270.74211595021
"ENSG00000131127.15",153.522486845228,124.267439774253,101.575560720571,131.931548714351,144.699356121523,140.696832592691,133.343969373965,134.897739849099,95.3577993913714,198.421413125386,139.051718473869,104.131583057773
"ENSG00000182903.16",251.85715162191,334.464492158361,264.631066087803,221.151444967221,271.311292727856,166.278074882271,349.551691144609,364.857645363671,189.580386885227,260.482736173415,256.874166951728,149.40618438724
"ENSG00000174227.17",866.950513949523,778.654489649306,925.763224462044,674.84410889139,979.576562164785,776.292314095336,1302.96107216846,1320.91142577071,1649.46288709122,1122.34843371364,1125.15130978856,1440.63781430362
"ENSG00000133256.13",6.02048968020502,26.4398808030325,2.67304107159397,13.2880696546828,13.3275722743508,0.983893934214621,15.239310785596,17.201725215657,3.40563569254898,18.356165971952,12.7375619976063,3.62196810635732
"ENSG00000169020.11",694.363143116979,932.005798306894,1030.90283994474,1242.43451271284,733.968444537463,953.393222253968,560.997128294753,590.29078108465,440.462216236335,538.44753517726,806.712259848401,622.07302226687
"ENSG00000215375.8",114.389303923895,67.4216960477328,57.0248761940047,58.8471656135952,46.6465029602278,27.5490301580094,30.478621571192,57.9426533580024,63.5718662609143,48.0756727836839,64.7492734878322,36.2196810635732
"ENSG00000185619.20",270.922035609226,235.314939146989,402.738188120158,322.710263042296,449.329579535256,367.976331396268,483.848117442673,448.1502095658,359.862171512676,402.087445099902,441.568815917019,520.657915288865
"ENSG00000249592.8",177.604445566048,210.197052384108,367.988654189436,354.981289346526,383.64368761167,227.279498803578,437.177728161786,509.714278758677,283.802974379082,340.900225193395,426.708326919812,213.696118275082
"ENSG00000178950.19",2838.66088421667,2670.42796110628,2191.89367870705,2575.98721734351,3210.04097922221,2797.21045497217,2663.0695597829,2498.77692606385,1782.28267910063,2285.77971507879,2560.24996151887,1903.34423989077
"ENSG00000127419.18",546.861145951956,560.525473024288,655.786076231054,754.572526819487,692.081788818074,654.289466252723,514.326739013865,478.932244162239,261.098736428755,461.526458723365,536.039067399266,372.157222928215
"ENSG00000145214.15",446.519651281872,589.609341907624,549.755447057826,553.35318633429,581.653332830596,784.163465569053,675.291959186723,707.986795718092,550.577770295418,532.328813186609,543.46931189787,690.890416287659
"ENSG00000145217.15",25.0853736675209,30.4058629234873,40.0956160739095,35.1184698016617,35.2228695822129,22.6295604869363,31.4310784952918,36.2141583487515,2.27042379503265,26.2230942456458,13.7990254974069,17.2043485051973
"ENSG00000127415.14",163.556636312236,204.909076223502,163.946519057763,155.660244526284,191.345859081751,137.745150790047,264.783024899731,303.293576170794,181.633903602612,164.331390606047,184.694648965292,83.3052664462184
"ENSG00000127418.16",464.581120322487,508.967705458375,368.879667879968,560.946368994109,615.924232964641,574.594057581339,741.963943873706,841.979181608472,616.420060351365,799.804374492196,625.202001382511,965.254500344226
"ENSG00000159692.19",875.981248469831,920.10785194553,1144.95259233275,951.995275974774,940.5458147899,1059.65376714915,1351.53637529755,1239.42956948602,1583.62059703528,1131.08946512885,1032.80398530591,1305.71950234181
"ENSG00000196810.6",216.737628487381,175.825207340166,115.831779769072,133.829844379305,167.546622877553,81.6631965398136,235.256860252638,140.329863601412,101.033858878953,287.579933560582,246.259531953722,110.470027243898
"ENSG00000090316.17",2118.20895248547,2150.88430332669,1730.34858701183,1884.05844746752,2211.42502809407,1941.22273220545,1402.01659227483,1421.4057151885,1268.03168952574,1375.83834475488,1741.86160317267,1981.21655417746
"ENSG00000163945.20",224.764948060987,230.026962986382,189.785916083172,302.778158560272,264.64750659068,70.8403632634527,409.556477362893,363.046937446234,157.794453754769,430.932848770112,372.573688429985,180.192913291277
"ENSG00000174137.14",43.146842708136,63.4557139272779,33.8585202401903,46.5082437913898,47.5984724083958,5.90336360528773,45.717932356788,38.0248662661891,29.5155093354245,62.9354261895498,54.1346384898269,63.3844418612531
"ENSG00000163950.14",3063.42583227765,2776.18748431841,3008.06221923375,2353.88662454381,2486.54419861459,2944.79454510436,2417.33567336517,2654.49780696349,2786.94520840258,2577.73016434698,2319.29774706415,2570.69186348711
"ENSG00000013810.22",1002.41153175414,889.701989022042,1134.26042804637,898.842997356043,950.06550927158,1313.49840217652,2125.88385459064,1863.21844704326,2255.66604036494,1813.76401865716,1763.09087316868,2378.72755385017
"ENSG00000168936.13",1627.53904354876,1944.65323306304,2195.45773346918,1648.66978501314,1740.20015125095,2505.97785044464,2504.96171038234,2608.32475506883,1617.67695396077,2363.5748946742,2393.60019205019,2157.78749936238
"ENSG00000068078.21",59.2014818553494,37.0158331242454,73.0631226235685,43.6608002939577,19.0393889633583,47.2269088423018,154.29802170416,83.2925642021285,62.436654363398,50.6979822082485,49.8887844906248,36.2196810635732
"ENSG00000168924.16",1355.61359299283,1246.64037986298,1234.05396138588,1106.70637266858,1248.9839159963,1585.05312801976,1518.216337015,1065.60160941201,1115.91329525855,1187.90616932775,1016.88203280891,1238.7130923742
"ENSG00000308909.1",31.1058633477259,37.0158331242454,65.9350130993179,72.135235268278,36.1748390303808,83.6309844082428,118.104658588369,81.4818562846909,43.1380521056204,82.1656953030234,60.5034194886301,21.7318086381439
"ENSG00000109685.20",935.18273032518,1045.69728575993,1143.17056495169,835.250092580061,955.777325960587,890.424010464232,1549.64741551029,1495.64473980344,2072.89692486481,1606.60157411656,1417.0537722337,2274.5959707924
"ENSG00000185049.17",694.363143116979,884.414012861436,970.313908988611,839.995831742448,737.776322330134,1160.01094843904,901.976707122464,1008.56431001273,1046.66536951005,928.29753629586,861.908361838028,1091.11789204014
"ENSG00000243449.9",910.097356657659,1258.53832622435,1299.9889744852,1204.46859941375,1129.98773497532,1415.82337133484,801.01627316789,890.868295379287,818.487778109272,888.08879178587,1166.54838628078,1448.78724254293
"ENSG00000185818.8",55.187822068546,39.6598212045487,64.1529857182553,70.2369396033233,56.166197441907,80.679302605599,48.5753031290873,50.6998216882521,52.219747285751,75.1728701708512,90.2243974830448,82.3997744196291
"ENSG00000214367.10",23.0785437741193,29.0838688833357,15.1472327390325,21.8304001469789,24.7512056523658,9.83893934214621,6.66719846869826,20.8231410505321,12.4873308726796,22.7266816795597,26.5365874950132,17.2043485051973
"ENSG00000123933.18",1413.81165990148,1151.45680897206,1553.92787628663,1071.58790286692,1153.78697117951,1410.90390166377,1062.94192729532,1085.51939650383,1319.11622491397,861.865697540224,1061.46349980053,995.135737221674
"ENSG00000159733.14",67.2288014289561,40.9818152447003,68.6080541709119,49.3556872888218,59.9740752345787,79.6954086713843,58.0998723700848,79.6711483672533,29.5155093354245,75.1728701708512,75.3639084858375,74.2503461803251
"ENSG00000063978.18",2094.12699376465,1996.21100062895,1920.134503095,1745.48286392583,2164.77852513384,2505.97785044464,2872.61008308485,2685.27984155992,2736.99588491186,1905.54484851692,1764.15233666848,2146.01610301671
"ENSG00000302317.1",16.0546391472134,25.1178867628808,28.5124380970023,23.7286958119336,12.3756028261829,19.6778786842924,41.908104660389,51.6051756469709,1.13521189751633,13.9856502643444,27.5980509948137,4.52746013294665
"ENSG00000125386.17",307.044973690456,222.094998745473,287.797422041617,201.219340485197,238.944331490147,228.263392737792,287.641991078125,166.585128404257,321.26496699712,320.7958529384,294.025389444746,252.632275418423
"ENSG00000168884.16",933.175900431778,992.817524153869,1301.77100186626,950.09698030982,1031.93488181402,1152.13979696532,1145.805679692,1113.58536922411,806.000447236592,1405.55785156661,1389.45572123889,1663.3888528446
"ENSG00000087266.19",198.676159446766,179.791189460621,299.380600018524,205.015931815106,216.097064734117,189.891529303422,158.107849400559,197.367163000696,172.552208422482,150.345740341702,248.382458953323,164.799548839258
"ENSG00000087274.20",2802.53794613544,2889.87897177145,3151.51542340929,2732.59660970227,3113.89206495725,2727.35398564293,2537.34524580174,2295.07228535213,2623.47469516023,1983.34002811234,2165.38553959308,2379.63304587676
"ENSG00000109736.16",1936.59084713262,1854.75763833273,2287.23214359391,2190.63319735771,2120.98793051812,2705.70831909021,2726.88417369759,2582.9748442247,4035.67829567054,2749.92848322672,2850.02949696442,4697.69263394545
"ENSG00000249673.10",219.747873327483,134.843392095466,109.594683935353,195.524453490332,224.664789767628,167.261968816486,144.773452463162,177.449375908882,158.929665652286,187.932175427128,211.231236460305,224.562022594154
"ENSG00000087269.17",1064.62325844959,711.232793601573,806.367389930847,861.826231889427,1115.7081932528,595.255830199846,749.583599266504,710.702857594248,439.327004338818,676.55583153766,630.509318881513,541.48423190042
"ENSG00000125388.21",129.440528124408,144.097350376527,136.325094651292,228.744627627039,210.385248045109,112.163908500467,128.581684753466,101.399643376504,79.4648328261429,87.4103141521525,90.2243974830448,85.1162504993971
"ENSG00000197386.14",482.642589363103,411.140146487155,962.294785773829,347.388106686707,559.758035522734,684.790178213377,718.152520771212,571.278347951555,949.037146323649,536.699328894216,490.396136907844,572.270960804457
"ENSG00000296398.1",15.0512242005126,10.575952321213,8.01912321478191,9.49147832477342,1.90393889633583,11.8067272105755,14.2868538614963,12.674955422063,3.40563569254898,3.4964125660861,13.7990254974069,10.865904319072
"ENSG00000159788.21",233.795682581295,195.65511794244,227.208491085487,160.405983688671,188.489950737247,119.051166039969,234.304403328539,207.326056546602,240.664922273461,241.252467059941,227.153188957313,235.427926913226
"ENSG00000163956.14",17483.5020313154,16577.8052635014,14179.5918711155,16846.4248786403,16457.6478199269,15108.6752537997,10965.6365671604,10073.873498664,7057.612366859,8357.3001360873,8547.96556389365,5332.44254458457
"ENSG00000270090.6",86.293685416272,46.2697914053068,89.1013690531323,110.101148567372,95.1969448167915,62.9692117897358,14.2868538614963,34.4034504313139,3.40563569254898,15.7338565473875,18.044879496609,7.24393621271464
"ENSG00000290374.2",21.0717138807176,27.7618748431841,23.1663559538144,37.9659132990937,19.0393889633583,8.85504540793159,14.2868538614963,2.71606187615636,9.08169518013061,14.8597534058659,11.6760984978058,0.905492026589331
"ENSG00000132406.13",891.032472670343,1011.32544071599,712.810952425058,709.013430860575,634.011652479832,710.371420502957,529.566049799461,669.961929451903,648.205993481822,650.332737292015,573.190289892285,654.670735224086
"ENSG00000289032.2",10.0341494670084,25.1178867628808,10.6921642863759,15.1863653196375,15.2315111706866,13.7745150790047,2.85737077229925,9.05353958718788,2.27042379503265,2.62230942456458,10.6146349980053,0.905492026589331
"ENSG00000145220.15",485.652834203205,498.391753137162,369.770681570499,459.387550919034,510.255624218003,434.881118922863,372.410657323003,319.589947427732,348.510052537512,378.48666027882,304.640024442751,250.821291365245
"ENSG00000168826.17",145.495167271621,126.911427854556,99.7935333395082,121.4909225571,115.188303228318,66.9047875265942,84.7686662448778,124.938846303193,55.6253829783,125.8708523791,118.883911977659,95.0766627918797
"ENSG00000168824.16",1106.76668621102,1103.86502352661,1158.31779769072,1242.43451271284,1253.74376323714,1191.49555433391,139.058710918564,176.544021950164,122.602884931763,134.611883794315,115.699521478258,95.0766627918797
"ENSG00000168818.11",998.397871967333,1072.13716656297,784.983061358095,1033.62198956783,943.401723134404,584.432996923485,543.852903660958,478.932244162239,317.859331304571,680.052244103747,771.683964354984,513.41397907615
"ENSG00000247708.9",113.385888977195,71.3876781681876,81.0822458383504,87.3216005879155,92.3410364722878,91.5021358819598,82.8637523966783,37.1195123074703,28.3802974379082,109.262892690191,105.084886480252,68.8173940207891
"ENSG00000163132.8",143.48833737822,144.097350376527,194.240984535828,181.287236003172,197.057675770758,306.974907474962,208.588066377845,272.511541574355,208.878989143004,183.56165971952,223.968798457911,290.662940535175
"ENSG00000170891.12",77.2629508959644,85.9296126098555,152.363341080856,93.0164875827795,70.4457391644257,122.002847842613,88.5784939412768,96.8728735829103,169.146572729933,69.0541481802005,68.9951274870343,140.351264121346
"ENSG00000152953.14",789.687563053559,844.754191656887,967.640867917017,671.996665393958,727.304658400287,1171.81767564961,890.547224033267,847.411305360785,967.20053668391,702.778925783306,669.783468374133,687.268448181302
"ENSG00000082929.9",0,2.64398808030325,0,0,4.75984724083958,0,11.429483089197,17.201725215657,4.54084759006531,9.61513455673678,7.43024449860369,9.96041229248264
"ENSG00000173040.14",34.1161081878285,55.5237496863682,70.3900815519745,53.1522786187312,41.8866557193883,23.6134544211509,79.0539247002793,51.6051756469709,72.6535614410449,58.5649104819422,45.6429304914227,44.3691093028772
"ENSG00000072840.14",113.385888977195,157.317290778043,143.453204175543,45.5590959589124,121.852089365493,113.147802434681,277.164964913027,362.141583487515,237.259286580912,90.9067267182386,161.34245196968,177.476437211509
"ENSG00000072832.15",14.0478092538117,10.575952321213,16.9292601200951,11.3897739897281,10.4716639298471,13.7745150790047,35.2409061916908,51.6051756469709,38.5972045155551,25.3489911041242,43.5200034918216,19.0153325583759
"ENSG00000109501.16",832.834405761695,626.625175031869,662.914185755304,817.216283762992,747.296016811814,697.580799358167,866.735800930773,790.374005961502,1087.53299782064,735.994845161124,680.398103372138,1159.93528606093
"ENSG00000013288.10",851.899289749011,757.50258500688,785.874075048627,735.58957016994,791.086611427538,603.126981673563,1486.78525851971,1338.11315098637,1493.93885713149,1173.92051906341,1110.29082079135,1098.36182825286
"ENSG00000179010.17",4922.75372851431,5248.31633940194,4959.38220149734,4617.60420500227,5069.23731149415,6051.93158935414,5535.67964286775,5324.38663122519,6418.48806855731,5133.60775015592,4311.66473618974,5213.82308910137
"ENSG00000251580.4",57.1946519619477,58.1677377666714,64.1529857182553,48.4065394563445,49.5024113047316,47.2269088423018,30.478621571192,35.3088043900327,30.6507212329408,49.8238790667269,49.8887844906248,38.0306651167519
"ENSG00000170846.17",345.174741665088,424.360086888671,466.891173838413,406.235272300302,283.686895554039,426.026073514931,664.814933021626,580.331887538743,543.76649891032,574.285763979642,629.447855381713,785.967079079539
"ENSG00000178988.12",1141.88620934555,1119.72895200842,995.262292323488,1175.99416443943,1279.44693833768,833.358162279784,1342.01180605655,1319.10071785327,955.848417708747,1204.51412901666,1054.03325530192,871.083329578936
"ENSG00000186222.5",915.114431391163,1000.74948839478,924.872210771513,1080.13023335922,966.248989890434,774.324526226907,1222.95469054408,1133.50315631592,1021.69070776469,1277.06468976295,1120.90545578936,1047.65427476386
"ENSG00000307875.1",12.04097936041,14.5419344416679,20.4933148822204,9.49147832477342,9.51969448167915,0.983893934214621,22.858966178394,13.5803093807818,31.7859331304571,13.1115471228229,27.5980509948137,9.05492026589331
"ENSG00000170871.12",738.513400771816,627.947169072021,839.334896480506,423.319933284895,519.775318699682,559.83564856812,892.452137881466,1104.53182963692,1153.37528787659,526.210091195958,706.934690867151,488.965694358239
"ENSG00000132405.20",1677.7097908838,1714.62627007666,1897.85916083172,1528.12801028852,2096.23672486575,2163.58276133795,1394.39693688204,1310.04717826609,1058.01748848522,1017.45605673106,987.161054814491,668.253115622926
"ENSG00000287104.3",71.2424612157594,54.2017556462165,50.7877803602854,48.4065394563445,104.716639298471,24.5973483553655,69.5293554592818,50.6998216882521,21.5690260528102,40.2087445099902,61.5648829884306,19.9208245849653
"ENSG00000173013.6",86.293685416272,29.0838688833357,31.1854791685963,33.220174136707,29.5110528932054,19.6778786842924,52.3851308254863,34.4034504313139,19.2986022577776,57.6908073404207,21.2292699960106,45.2746013294665
"ENSG00000173011.12",516.758697550931,478.561842534888,529.262132175606,436.608002939577,410.298832160371,633.627693634216,692.436183820519,616.546045887494,571.011584450712,568.167041988991,438.384425417618,646.521306984782
"ENSG00000109519.15",2264.70753470379,2576.56638425551,2203.47685668396,2489.61476458807,2494.15995419994,2464.65430520763,2062.06924067596,2009.88578835571,2617.79863567265,2017.43005063168,2064.54650711203,2972.73032329277
"ENSG00000196526.12",221.754703220885,219.451010665169,169.292601200951,172.744905510876,234.184484249307,214.488877658787,930.550414845456,864.613030576442,1153.37528787659,723.757401179823,648.554198378122,1020.48951396618
"ENSG00000228919.5",1.00341494670084,1.32199404015162,8.01912321478191,3.79659132990937,10.4716639298471,0,10.4770261650973,8.14818562846909,17.0281784627449,13.9856502643444,11.6760984978058,10.865904319072
"ENSG00000163995.22",0,6.60997020075811,0,12.3389218222054,1.90393889633583,2.95168180264386,3.809827696399,0.905353958718788,10.2169070776469,20.1043722549951,15.9219524970079,0
"ENSG00000290015.2",3.01024484010251,15.8639284818195,4.45506845265661,0,9.51969448167915,5.90336360528773,0,28.9713266790012,9.08169518013061,6.9928251321722,13.7990254974069,6.33844418612531
"ENSG00000250471.2",5.01707473350418,6.60997020075811,8.01912321478191,5.69488699486405,7.61575558534332,9.83893934214621,4.76228462049875,9.05353958718788,5.67605948758163,10.4892376982583,10.6146349980053,15.3933644520186
"ENSG00000125089.19",1101.74961147752,1081.39112484403,942.69248458214,1182.63819926677,1377.49979149897,465.381830883516,508.611997469267,567.65693211668,443.867851928884,553.307288583125,567.882972393282,201.924721929421
"ENSG00000170801.11",5.01707473350418,7.93196424090974,4.45506845265661,22.7795479794562,10.4716639298471,4.91946967107311,74.2916400797805,52.5105296056897,23.8394498478429,27.0971973871673,47.7658574910237,29.8812368774479
"ENSG00000087008.17",794.704637787063,674.216960477328,802.803335168722,737.487865834895,852.964625558452,824.503116871853,872.450542475372,684.447592791403,553.983405987967,705.401235207871,586.989315389692,680.024511968587
"ENSG00000155275.20",193.659084713262,194.333123902289,371.552708951562,278.100314915861,231.328575904803,232.198968474651,260.973197203332,295.145390542325,280.397338686533,233.385538786247,281.28782744714,223.656530567565
"ENSG00000109667.13",0,0,0,0,9.51969448167915,2.95168180264386,3.809827696399,0,18.1633903602612,0,6.36878099880317,20.8263166115546
"ENSG00000071127.19",9227.4038498609,9637.33655270533,9180.11405354422,7650.13152976738,8302.12555747239,5827.6037723532,9445.51531629723,9319.7136510512,13633.8948891711,9011.1292859454,9297.35879475282,16349.564032097
"ENSG00000178163.9",788.684148106858,678.182942597783,653.11303515946,631.183308597433,612.11635517197,501.785906449457,471.466177429377,534.158835644085,510.845353882347,507.853925224006,550.899556396474,507.981026916614
"ENSG00000250896.1",4.01365978680335,17.1859225219711,20.4933148822204,16.1355131521148,21.8952973078621,28.532924092224,13.3343969373965,19.0124331330945,22.7042379503265,16.607959688909,33.9668319936169,33.5032049838052
"ENSG00000002587.11",154.525901791929,181.113183500772,88.210355362601,168.948314180967,170.402531222057,46.2430149080872,33.3359923434913,37.1195123074703,24.9746617453592,14.8597534058659,31.8439049940158,47.9910774092345
"ENSG00000302819.1",12.04097936041,11.8979463613646,14.2562190485012,25.6269914768882,14.2795417225187,0.983893934214621,8.57211231689776,6.33747771103151,3.40563569254898,6.9928251321722,7.43024449860369,9.05492026589331
"ENSG00000205940.9",11.0375644137092,15.8639284818195,9.80115059584455,11.3897739897281,9.51969448167915,6.88725753950235,8.57211231689776,18.1070791743758,18.1633903602612,10.4892376982583,15.9219524970079,17.2043485051973
"ENSG00000157869.17",479.632344523,538.051574341711,539.06328277145,401.489533137916,493.12017415098,618.869284620997,379.077855791701,401.977157671142,440.462216236335,513.098544073135,442.63027941682,506.170042863436
"ENSG00000109705.8",33.1126932411276,30.4058629234873,55.242848812942,48.4065394563445,55.2142279937391,44.275227039658,71.4342693074813,50.6998216882521,45.4084759006531,55.9426010573776,85.9785434838427,59.7624737548958
"ENSG00000038219.14",730.486081198209,793.196424090974,889.23166315026,733.691274504985,807.270092046392,769.405056555834,1481.07051697511,1428.64854685825,1224.89363742012,1860.09148515781,1498.78646171834,994.230245195085
"ENSG00000250634.8",33.1126932411276,33.0498510037906,3.56405476212529,41.7625046290031,31.4149917895412,24.5973483553655,35.2409061916908,38.9302202249079,37.4619926180388,66.4318387556359,71.1180544866353,63.3844418612531
"ENSG00000248360.7",5.01707473350418,10.575952321213,20.4933148822204,10.4406261572508,13.3275722743508,19.6778786842924,2.85737077229925,9.05353958718788,3.40563569254898,2.62230942456458,3.18439049940158,0
"ENSG00000137449.17",273.932280449328,304.058629234873,191.567943464234,165.151722851058,155.17102005137,186.939847500778,209.540523301945,152.099465064756,334.887509767316,225.518610512553,161.34245196968,188.342341530581
"ENSG00000048342.19",422.437692561052,470.629878293978,512.332872055511,423.319933284895,416.962618297547,485.059709567808,284.784620305825,238.108091143041,239.529710375945,222.022197946467,186.817575964893,146.689708307472
"ENSG00000118564.16",2567.73884860744,2642.66608626309,2390.58973169554,2055.85420514592,2008.6555356343,1912.68980811322,2081.11837915796,2199.10476572794,2515.62956489618,2085.61009567036,2068.79236111123,2314.43761996233
"ENSG00000305512.1",105.358569403588,124.267439774253,188.89490239264,116.745183394713,99.9567920576311,199.730468645568,181.919272503052,172.01725215657,210.01420104052,170.450112596697,153.912207471076,252.632275418423
"ENSG00000237765.9",119.4063786574,93.8615768507652,118.504820840666,111.050296399849,113.284364331982,98.3893934214621,79.0539247002793,111.358536922411,73.7887733385612,118.003924105406,115.699521478258,81.4942823930398
"ENSG00000109743.13",459.564045588983,569.77943130535,596.979172655986,547.658299339426,424.57837388289,468.33351268616,635.288768374534,622.883523598526,709.507435947704,443.170292751413,396.987348925397,400.227475752484
"ENSG00000004468.14",24.0819587208201,7.93196424090974,16.9292601200951,18.9829566495468,22.84726675603,24.5973483553655,16.1917677096958,22.6338489679697,23.8394498478429,22.7266816795597,21.2292699960106,14.4878724254293
"ENSG00000137441.9",45.1536726015377,124.267439774253,48.1147392886914,53.1522786187312,47.5984724083958,21.6456665527217,10.4770261650973,7.2428316697503,4.54084759006531,47.2015696421624,18.044879496609,2.71647607976799
"ENSG00000007062.13",74.2527060558619,59.489731806823,0,22.7795479794562,57.1181668900749,35.4201816317264,9.52456924099751,18.1070791743758,17.0281784627449,7.86692827369373,11.6760984978058,2.71647607976799
"ENSG00000169762.18",638.171906101732,705.944817440967,477.583338124789,409.082715797734,407.442923815868,292.216498461743,622.906828361237,638.274540896745,845.732863649663,753.476907991555,576.374680391686,599.435721602137
"ENSG00000263327.7",64.2185565888536,23.7958927227292,69.4990678614432,90.1690440853475,62.8299835790824,45.2591209738726,74.2916400797805,55.226591481846,76.0591971335939,52.4461884912915,78.548298985239,36.2196810635732
"ENSG00000169744.14",0,1.32199404015162,8.91013690531323,0,2.85590834450375,0,15.239310785596,8.14818562846909,15.8929665652286,8.74103141521525,8.49170799840422,6.33844418612531
"ENSG00000151552.14",10402.4027524476,11232.9833591683,10086.2749768146,11423.9433116973,10871.4910980776,10348.5964000694,2888.80185079454,2783.96342306027,1708.49390576207,2386.30157635376,2251.36408307692,1622.64171164808
"ENSG00000002549.14",3201.89709492237,2897.81093601236,2949.25531565868,2850.29094092946,3296.67019900549,3323.59370977699,2500.19942576185,2446.26639645816,2667.74795916337,2478.95650935505,2459.41092903782,2558.01497511486
"ENSG00000118579.13",1929.56694250571,1932.75528670167,1733.91264177395,1757.82178574804,1744.95999849179,2106.5169131535,1211.52520745488,1258.44200261911,1777.74183151057,1657.29955632481,1547.61378270917,1865.31357477402
"ENSG00000047662.6",3.01024484010251,40.9818152447003,33.8585202401903,19.9321044820242,22.84726675603,10.8228332763608,12.3819400132968,9.95889354590666,10.2169070776469,4.37051570760763,1.06146349980053,15.3933644520186
"ENSG00000163257.13",940.199805058684,657.031037955357,781.41900659597,819.114579427946,714.929055574104,707.419738700313,1000.07977030474,1010.37501793017,637.989086404176,999.973993900625,1074.20106179813,817.659300010166
"ENSG00000109805.11",796.711467680464,933.327792347046,850.918074457413,763.114857311783,638.771499720671,987.82950995148,1023.89119340723,1074.6551489992,1223.7584255226,1262.20493635708,1176.10155777898,1291.23162991639
"ENSG00000178177.18",493.680153776812,425.682080928823,678.061418494337,310.371341220091,344.612940236785,819.58364720078,628.621569905835,663.624451740871,1002.39210550692,633.724777603106,544.530775397671,810.415363797451
"ENSG00000248238.3",36.1229380812301,21.151904642426,45.4416982170975,37.0167654666163,41.8866557193883,41.3235452370141,24.7638800265935,28.9713266790012,21.5690260528102,16.607959688909,32.9053684938164,13.58238039884
"ENSG00000248515.3",89.3039302563745,92.5395828106136,106.921642863759,78.7792700956194,99.9567920576311,75.7598329345258,62.8621569905835,56.1319454405648,56.7605948758163,46.3274665006408,55.1961019896274,38.0306651167519
"ENSG00000241612.1",10.0341494670084,10.575952321213,4.45506845265661,9.49147832477342,6.66378613717541,12.7906211447901,5.7147415445985,6.33747771103151,4.54084759006531,3.4964125660861,6.36878099880317,17.2043485051973
"ENSG00000145147.21",0,0,0,6.6440348273414,21.8952973078621,0,65.7195277628828,30.7820345964388,14.7577546677122,52.4461884912915,38.212685992819,7.24393621271464
"ENSG00000163138.20",223.761533114287,264.398808030325,147.017258937668,231.592071124471,174.210409014728,119.051166039969,159.060306324658,168.395836321695,145.30712288209,185.309866002563,145.420499472672,150.311676413829
"ENSG00000309702.1",34.1161081878285,9.25395828106136,6.23709583371926,8.54233049229608,11.423633378015,14.7584090132193,0,0,0,4.37051570760763,2.12292699960105,0
"ENSG00000152990.15",1173.99548763998,1374.87380175769,1298.20694710414,1025.07965907553,1248.9839159963,1229.86741776828,1067.70421191582,906.259312677506,902.49345852548,796.30796192611,886.32202233344,1086.5904319072
"ENSG00000244538.1",5.01707473350418,10.575952321213,14.2562190485012,8.54233049229608,8.56772503351124,29.5168180264386,5.7147415445985,9.05353958718788,2.27042379503265,6.9928251321722,22.2907334958111,14.4878724254293
"ENSG00000237350.1",35.1195231345293,38.3378271643971,34.7495339307216,22.7795479794562,22.84726675603,37.3879695001556,13.3343969373965,37.1195123074703,32.9211450279735,20.1043722549951,32.9053684938164,72.4393621271465
"ENSG00000109819.11",500.704058403718,424.360086888671,507.877803602854,632.13245642991,698.74557495525,681.838496410733,182.871729427152,222.717073844822,36.3267807205224,181.813453436477,93.4087879824464,10.865904319072
"ENSG00000109606.14",3909.30463234646,3561.45194416847,3576.52895379273,3501.40635400892,3705.06509226953,3767.32987410779,3737.44097016742,4338.45617018043,4872.32946414007,3840.80920384558,3722.55249380045,4221.40382795946
