"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
219.36192594456,-1.69546930478756,0.345741410317871,-4.90386529987474,9.39689401242675e-07,0.000136110395579997,"ENSG00000266094.9"
2261.18389523301,0.632630007880952,0.129264393452734,4.89407787390635,9.87677267756552e-07,0.000141698765347473,"ENSG00000006282.23"
1180.71261488368,0.675560013111082,0.138194526671075,4.88847155805977,1.01621875854745e-06,0.00014441810734678,"ENSG00000084070.13"
1011.95107062775,0.776975843168699,0.15971648987002,4.86471900178256,1.1461953099334e-06,0.000161367160269502,"ENSG00000196547.17"
748.053396263734,0.648543899192019,0.133913149830816,4.84301877755381,1.27881198130787e-06,0.00017837058968909,"ENSG00000148655.16"
954.331042449844,0.922800728959885,0.191495919524214,4.81890544327342,1.44347940793898e-06,0.000199491502763237,"ENSG00000135241.18"
1265.75229899615,0.727195353080406,0.15096397229038,4.81701257623006,1.45723507164829e-06,0.000199561719266454,"ENSG00000204634.14"
658.404685459079,-0.725239182406652,0.151402799533094,-4.79013059628484,1.66672798867683e-06,0.000226194508301151,"ENSG00000133466.15"
1120.21287470318,0.730351565848533,0.152949075364355,4.77512900361568,1.79592090651208e-06,0.000241551361925875,"ENSG00000162413.17"
367.281973053048,0.881667614155708,0.184900093212618,4.76834596909516,1.85744606610657e-06,0.000247615641945392,"ENSG00000123358.21"
905.043337900894,0.961879520010723,0.203146157995147,4.73491366759544,2.19148362745446e-06,0.000289062616590784,"ENSG00000115232.14"
514.032479217573,1.43980693970193,0.304286325878868,4.73175038524438,2.2259203083199e-06,0.000289062616590784,"ENSG00000144749.15"
23847.400305052,1.06537042585448,0.22509463327258,4.73298901162321,2.21237470389139e-06,0.000289062616590784,"ENSG00000198431.18"
2703.55214870465,1.09838859400103,0.232632314848942,4.72156499286981,2.34036819391742e-06,0.000301327405753606,"ENSG00000139329.6"
286.966761553698,1.16706008298266,0.248096799454993,4.70405134425918,2.55049062059364e-06,0.000320882467000328,"ENSG00000116095.12"
463.839994516763,1.23010037461121,0.261473326794165,4.70449659127013,2.54493118535161e-06,0.000320882467000328,"ENSG00000154188.11"
17320.4476687685,-0.983092334016558,0.209008544717823,-4.70359877077661,2.55615348114972e-06,0.000320882467000328,"ENSG00000196611.6"
2501.12222362278,0.851148582817846,0.181776350755268,4.68239448795942,2.83543143525334e-06,0.000352999497030217,"ENSG00000185565.14"
7957.32950752625,0.528556431474936,0.113209553949363,4.66883238239196,3.02916389354194e-06,0.000370986381238339,"ENSG00000084754.13"
159.938344097931,-0.932025431310877,0.199559250099508,-4.67041959140522,3.00585126767024e-06,0.000370986381238339,"ENSG00000196584.4"
16120.7458184191,0.620815837908037,0.133733427178034,4.64218895012367,3.44737380719866e-06,0.000418800314771295,"ENSG00000118705.19"
5716.64026030644,-0.608570020883561,0.132397073264262,-4.59655191673965,4.29539982328956e-06,0.000517647223504271,"ENSG00000164054.18"
15529.2070060095,0.623543428717849,0.135789439868569,4.59198763410012,4.39044388888224e-06,0.00052490195827081,"ENSG00000072778.21"
698.06647813199,-0.785197424385728,0.171703538658859,-4.57298335560666,4.80828348621608e-06,0.000570330570365032,"ENSG00000166173.11"
27.3341799218513,2.33300488029127,0.511710568785822,4.55922746686078,5.13421373234753e-06,0.000599548803597544,"ENSG00000115556.15"
8091.51426891263,0.89550636231877,0.196384792445578,4.55995778067659,5.11639061672632e-06,0.000599548803597544,"ENSG00000145555.15"
293.567373116776,1.07271134306443,0.235506720697849,4.55490756223768,5.24086195006195e-06,0.000602659117677353,"ENSG00000187522.16"
14122.7288306288,0.939187393943266,0.206161689830069,4.55558641723107,5.22396329084467e-06,0.000602659117677353,"ENSG00000110080.21"
7148.71986797333,0.899362106665374,0.197581491370954,4.55185402450904,5.31752266427174e-06,0.000606842131928708,"ENSG00000155096.15"
618.483895690461,-0.937088949072136,0.205990785048578,-4.54917897832733,5.38556237464363e-06,0.000609985801591216,"ENSG00000132196.17"
8669.50417796335,0.586922366971552,0.13016287702721,4.50913793837593,6.50915785292797e-06,0.000731745924600798,"ENSG00000112992.19"
2793.91842123821,0.686995394437999,0.152564445138468,4.50298491115987,6.70056428176295e-06,0.000747683706225756,"ENSG00000119408.18"
1643.05518045647,0.512289768530992,0.114262824014983,4.48343346094631,7.34515133244619e-06,0.000813583526999775,"ENSG00000154864.14"
679.240830786057,0.689707826949511,0.154017409298984,4.47811601356458,7.53046760200208e-06,0.000826207047979725,"ENSG00000092847.15"
1287.37610144591,0.620442950969188,0.138583559560773,4.47703142375344,7.56881124676063e-06,0.000826207047979725,"ENSG00000079819.21"
4687.85163575796,0.938277011080464,0.210219368932785,4.46332331717952,8.06981437396823e-06,0.00087360748491351,"ENSG00000169504.16"
596.543011810393,0.91946015663779,0.206063612724155,4.46202094820408,8.1190286701999e-06,0.00087360748491351,"ENSG00000145882.12"
2302.26937132762,-0.692304527376055,0.15530720950698,-4.45764578201981,8.28646814701838e-06,0.000885300398345283,"ENSG00000155254.13"
747.675868660204,-0.867105664676072,0.194788030966832,-4.45153462649724,8.52587812189e-06,0.000904463577663035,"ENSG00000033170.18"
53857.9964786449,0.504961890883437,0.11379065533302,4.4376393598017,9.09508364168608e-06,0.000958100279568945,"ENSG00000108679.14"
715.099674891113,0.87222705720749,0.19674738701286,4.43323324619543,9.28303435093816e-06,0.000971108537934253,"ENSG00000170871.12"
2111.65050837308,0.737206227528583,0.166484179420404,4.42808578025303,9.50730923407215e-06,0.000987711077945261,"ENSG00000104324.17"
456.93612583706,0.982270667356119,0.222096481893345,4.42272051759839,9.74657868152433e-06,0.000998792253459065,"ENSG00000143515.21"
1027.41258819671,0.616862048363217,0.139450920397192,4.42350646812683,9.71117231078633e-06,0.000998792253459065,"ENSG00000115525.19"
13.1413548900863,-3.73475038924008,0.844925957441666,-4.42021026380638,9.86049109330593e-06,0.00100363809344298,"ENSG00000005001.11"
441.452342065205,1.16957378082216,0.264851385834249,4.41596247321173,1.00561530650737e-05,0.00101668382397496,"ENSG00000256043.6"
516.60258477591,-0.932822915082338,0.211440751838566,-4.41174611313595,1.02540309800571e-05,0.00102977815122387,"ENSG00000174607.13"
1738.28663212393,0.711474272510163,0.161427311537027,4.40739714820172,1.04620252702175e-05,0.00104370826934143,"ENSG00000198055.12"
2146.1578330968,0.861345271452546,0.195754511071837,4.4001298705012,1.0818611083607e-05,0.00107218129844379,"ENSG00000091409.18"
2408.54191572546,0.794644226874581,0.180655082944713,4.39868180801629,1.08910367963934e-05,0.00107230443333902,"ENSG00000089006.18"
2378.24344781497,0.74368565390652,0.169264673342533,4.39362590681611,1.11475577805216e-05,0.00109043383380375,"ENSG00000117335.22"
3674.50961022591,0.787264428009722,0.179665805974795,4.38182671287026,1.17688398612754e-05,0.00114314855773191,"ENSG00000197965.13"
359.991773454506,0.743651908075285,0.169762382421859,4.38054589872163,1.18382351969051e-05,0.00114314855773191,"ENSG00000182871.17"
417.217736074181,-0.89788168687842,0.20545992008695,-4.37010627911488,1.24186079342713e-05,0.00118401208811306,"ENSG00000096070.20"
1012.4506918307,-1.04149357608548,0.238320309046145,-4.37014193315695,1.24165803722463e-05,0.00118401208811306,"ENSG00000185033.16"
194.514394072969,1.22981042435762,0.281728902652388,4.36522633204954,1.26991200831799e-05,0.00120314179203159,"ENSG00000108984.17"
548.871749004029,1.30214503143695,0.299174750793757,4.35245630850252,1.3462070610364e-05,0.00126745394796577,"ENSG00000054793.15"
402.95842447758,-0.648950649623058,0.14928423789447,-4.34708083569951,1.37961384213649e-05,0.00129083869055553,"ENSG00000164758.8"
86.5793580854847,2.09637192541888,0.483313085497257,4.33750293200117,1.4411061262915e-05,0.00134005078311452,"ENSG00000300061.1"
384.562023147897,0.855142643706581,0.197500211612902,4.32983153143477,1.49223457538641e-05,0.00137908108243073,"ENSG00000162775.17"
1042.59293362145,-0.716191418242443,0.166105477921741,-4.31166646159538,1.62028723545183e-05,0.00147036186234014,"ENSG00000170745.13"
346.709317900967,0.977827576571635,0.226696605270235,4.3133754711766,1.60780718105562e-05,0.00147036186234014,"ENSG00000121879.7"
343.037143680836,0.910501689604275,0.211129150355606,4.31253423826465,1.61393879579395e-05,0.00147036186234014,"ENSG00000110090.14"
1273.93273455316,0.667005067896066,0.154896306071244,4.30613927997275,1.66128479457031e-05,0.00149853857158127,"ENSG00000205726.16"
254.061349752812,-0.940090804835143,0.218467709589831,-4.30311100253738,1.68416417213538e-05,0.00150119817094954,"ENSG00000248049.9"
268.850168851709,-0.960343141975585,0.223156893762017,-4.30344376006475,1.68163549857027e-05,0.00150119817094954,"ENSG00000139508.16"
25768.3318537459,0.791138977998339,0.183947454123563,4.30089658901671,1.7010843514538e-05,0.00150736086295883,"ENSG00000163931.18"
193.37129636301,-1.22150576203921,0.28463154076622,-4.29153339349166,1.77443511325734e-05,0.00156316318983091,"ENSG00000138166.7"
567.648134043173,0.966448067575029,0.225301889870517,4.28956928914558,1.79019957015026e-05,0.00156788176306648,"ENSG00000218336.10"
344.824063454602,-0.801578303119241,0.187289649373095,-4.27988575878231,1.86989270930392e-05,0.00162821177878348,"ENSG00000226539.1"
676.047920998452,0.787061953939265,0.184002728323223,4.27744719391711,1.89048784030942e-05,0.00163584036088989,"ENSG00000023839.12"
97.5551354646994,-1.83880583228312,0.430000685687642,-4.27628581415532,1.9003721664613e-05,0.00163584036088989,"ENSG00000127561.17"
1400.26415263432,0.943229278745106,0.220652323576551,4.27473077761571,1.91368394573293e-05,0.0016379394862796,"ENSG00000244486.10"
364.296822016812,0.800520326580215,0.187505183936774,4.26932370493899,1.96066547840325e-05,0.00166867032580037,"ENSG00000143819.14"
31.3658999520497,-4.85544668064724,1.13816087426737,-4.26604603129822,1.9896774531062e-05,0.00168384837941527,"ENSG00000162390.19"
385.615689725719,0.871786587728504,0.204753838753568,4.25773012626028,2.06513034554479e-05,0.0017282846402937,"ENSG00000179348.14"
2981.71113314576,0.557780472521772,0.130991919729306,4.2581288500422,2.06145125316786e-05,0.0017282846402937,"ENSG00000103365.17"
736.45818876611,0.608988309112909,0.143364983160369,4.24781767268573,2.15862956099541e-05,0.0017965522489964,"ENSG00000135903.20"
257.032905911543,1.34547515365295,0.317655966176134,4.23563633905404,2.2790536901488e-05,0.00186585134719573,"ENSG00000117461.16"
135.758191672796,1.40531056119954,0.33162239064618,4.23768298172279,2.25838344446615e-05,0.00186585134719573,"ENSG00000158528.13"
2209.53508518318,0.705046154631107,0.166422107953647,4.23649335596376,2.27037635643683e-05,0.00186585134719573,"ENSG00000198598.8"
49.1782870215646,-2.01386289866149,0.475839170753844,-4.23223438177871,2.31381096476571e-05,0.00188406747963409,"ENSG00000298162.1"
82.6637239687918,-1.39501746182149,0.330065296193076,-4.22648935804949,2.37365492217074e-05,0.00191212501323958,"ENSG00000138311.19"
131.262595120999,-1.55324488649993,0.367482870524458,-4.22671370854155,2.37129056037014e-05,0.00191212501323958,"ENSG00000123405.15"
1982.12426180283,0.740526000350721,0.175353344779305,4.22305032893856,2.410179722694e-05,0.0019312206033331,"ENSG00000072210.20"
22.6746261154034,-3.3205985320525,0.787730422931052,-4.21539962833598,2.49336268984767e-05,0.00198730241057488,"ENSG00000102003.13"
1217.32463757672,-0.950322059240675,0.225614328064606,-4.21215295762841,2.52948158795072e-05,0.00199497961470626,"ENSG00000139645.11"
2640.95444691226,1.086820236002,0.257978908030537,4.2128259410779,2.52195406367661e-05,0.00199497961470626,"ENSG00000087586.19"
19611.3005419713,0.577218197012113,0.137167544701082,4.20812516743662,2.57498229389386e-05,0.00202028819141756,"ENSG00000083444.18"
1365.23470538716,-0.564374939138348,0.134219864721179,-4.20485403044288,2.61250708503035e-05,0.00203910915693768,"ENSG00000157224.17"
749.684778881267,-0.716258474567393,0.170455816752433,-4.20201837762847,2.64545651354033e-05,0.00205418334639029,"ENSG00000090971.6"
84.8608731956692,-2.65628266263553,0.633006650421833,-4.19629503239088,2.71316772446968e-05,0.00208526319394956,"ENSG00000120708.17"
404.82182563276,0.754402207946584,0.179734968956764,4.19730346479242,2.7011188663063e-05,0.00208526319394956,"ENSG00000113240.15"
1557.62501814181,-1.27589023920324,0.30453242593274,-4.1896695739226,2.79360950618948e-05,0.0021361895229055,"ENSG00000006327.15"
349.777765002421,-0.829470227568157,0.198035130828537,-4.18850041453669,2.80803797892164e-05,0.00213637798557957,"ENSG00000112167.11"
359.868653807555,-0.855788448168223,0.204447565536557,-4.18585785515357,2.84091099955642e-05,0.00214438727694981,"ENSG00000187608.11"
1332.52859281891,-0.619276391359718,0.147962206431039,-4.18536872554916,2.8470356836827e-05,0.00214438727694981,"ENSG00000145604.18"
385.321375920227,-1.06390724649682,0.254288102785675,-4.18386560299887,2.8659358345699e-05,0.00214788345333139,"ENSG00000174791.12"
8167.29703844091,-0.588154287350347,0.140752001499967,-4.17865665200138,2.93235986733766e-05,0.00217048667601293,"ENSG00000175130.8"
1428.62789294948,0.56894656205542,0.136172951305619,4.17811728834831,2.93932077739403e-05,0.00217048667601293,"ENSG00000078070.15"
96.2319886789791,-1.20880694142217,0.28917315463747,-4.1802183986879,2.91229256707893e-05,0.00217048667601293,"ENSG00000165312.7"
1409.64275795514,0.822406923509636,0.197042307827392,4.17375807549949,2.9961591043244e-05,0.00220166540231916,"ENSG00000124151.20"
2624.49970125452,-1.2803633802085,0.307193092508876,-4.16794326249867,3.07360411828593e-05,0.00224761031251744,"ENSG00000163235.17"
27.4329311145327,-2.12340474476908,0.509776324207963,-4.16536556119629,3.10854062016653e-05,0.0022621766136323,"ENSG00000300496.1"
883.476148174531,0.65883247913534,0.158224432921874,4.1639111417176,3.12841906739507e-05,0.00226569734765574,"ENSG00000105173.15"
